row_type,entity_id,slug,family_id,deployment_class_id,profile_path,source_path,source_schema_version,provenance_status
model_deployment,granite-embedding-30m:5,granite-embedding-30m,granite-embedding,5,models/granite-embedding-30m/5/profile.json,data/generated/pages/models/granite-embedding-30m/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite-embedding-30m:6,granite-embedding-30m,granite-embedding,6,models/granite-embedding-30m/6/profile.json,data/generated/pages/models/granite-embedding-30m/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite-embedding-30m:7,granite-embedding-30m,granite-embedding,7,models/granite-embedding-30m/7/profile.json,data/generated/pages/models/granite-embedding-30m/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,granite3-dense-2b,granite3-dense-2b,granite3-dense,,models/granite3-dense-2b/model.json,data/generated/pages/models/granite3-dense-2b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,granite3-dense-2b:3,granite3-dense-2b,granite3-dense,3,models/granite3-dense-2b/3/profile.json,data/generated/pages/models/granite3-dense-2b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3-dense-2b:4,granite3-dense-2b,granite3-dense,4,models/granite3-dense-2b/4/profile.json,data/generated/pages/models/granite3-dense-2b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3-dense-2b:5,granite3-dense-2b,granite3-dense,5,models/granite3-dense-2b/5/profile.json,data/generated/pages/models/granite3-dense-2b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3-dense-2b:6,granite3-dense-2b,granite3-dense,6,models/granite3-dense-2b/6/profile.json,data/generated/pages/models/granite3-dense-2b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3-dense-2b:7,granite3-dense-2b,granite3-dense,7,models/granite3-dense-2b/7/profile.json,data/generated/pages/models/granite3-dense-2b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,granite3-dense-8b,granite3-dense-8b,granite3-dense,,models/granite3-dense-8b/model.json,data/generated/pages/models/granite3-dense-8b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,granite3-dense-8b:3,granite3-dense-8b,granite3-dense,3,models/granite3-dense-8b/3/profile.json,data/generated/pages/models/granite3-dense-8b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3-dense-8b:4,granite3-dense-8b,granite3-dense,4,models/granite3-dense-8b/4/profile.json,data/generated/pages/models/granite3-dense-8b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3-dense-8b:5,granite3-dense-8b,granite3-dense,5,models/granite3-dense-8b/5/profile.json,data/generated/pages/models/granite3-dense-8b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3-dense-8b:6,granite3-dense-8b,granite3-dense,6,models/granite3-dense-8b/6/profile.json,data/generated/pages/models/granite3-dense-8b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3-dense-8b:7,granite3-dense-8b,granite3-dense,7,models/granite3-dense-8b/7/profile.json,data/generated/pages/models/granite3-dense-8b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,granite3-guardian-2b,granite3-guardian-2b,granite3-guardian,,models/granite3-guardian-2b/model.json,data/generated/pages/models/granite3-guardian-2b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,granite3-guardian-2b:3,granite3-guardian-2b,granite3-guardian,3,models/granite3-guardian-2b/3/profile.json,data/generated/pages/models/granite3-guardian-2b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3-guardian-2b:4,granite3-guardian-2b,granite3-guardian,4,models/granite3-guardian-2b/4/profile.json,data/generated/pages/models/granite3-guardian-2b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3-guardian-2b:5,granite3-guardian-2b,granite3-guardian,5,models/granite3-guardian-2b/5/profile.json,data/generated/pages/models/granite3-guardian-2b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3-guardian-2b:6,granite3-guardian-2b,granite3-guardian,6,models/granite3-guardian-2b/6/profile.json,data/generated/pages/models/granite3-guardian-2b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3-guardian-2b:7,granite3-guardian-2b,granite3-guardian,7,models/granite3-guardian-2b/7/profile.json,data/generated/pages/models/granite3-guardian-2b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,granite3-guardian-8b,granite3-guardian-8b,granite3-guardian,,models/granite3-guardian-8b/model.json,data/generated/pages/models/granite3-guardian-8b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,granite3-guardian-8b:3,granite3-guardian-8b,granite3-guardian,3,models/granite3-guardian-8b/3/profile.json,data/generated/pages/models/granite3-guardian-8b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3-guardian-8b:4,granite3-guardian-8b,granite3-guardian,4,models/granite3-guardian-8b/4/profile.json,data/generated/pages/models/granite3-guardian-8b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3-guardian-8b:5,granite3-guardian-8b,granite3-guardian,5,models/granite3-guardian-8b/5/profile.json,data/generated/pages/models/granite3-guardian-8b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3-guardian-8b:6,granite3-guardian-8b,granite3-guardian,6,models/granite3-guardian-8b/6/profile.json,data/generated/pages/models/granite3-guardian-8b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3-guardian-8b:7,granite3-guardian-8b,granite3-guardian,7,models/granite3-guardian-8b/7/profile.json,data/generated/pages/models/granite3-guardian-8b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,granite3-moe-1b,granite3-moe-1b,granite3-moe,,models/granite3-moe-1b/model.json,data/generated/pages/models/granite3-moe-1b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,granite3-moe-1b:3,granite3-moe-1b,granite3-moe,3,models/granite3-moe-1b/3/profile.json,data/generated/pages/models/granite3-moe-1b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3-moe-1b:4,granite3-moe-1b,granite3-moe,4,models/granite3-moe-1b/4/profile.json,data/generated/pages/models/granite3-moe-1b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3-moe-1b:5,granite3-moe-1b,granite3-moe,5,models/granite3-moe-1b/5/profile.json,data/generated/pages/models/granite3-moe-1b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3-moe-1b:6,granite3-moe-1b,granite3-moe,6,models/granite3-moe-1b/6/profile.json,data/generated/pages/models/granite3-moe-1b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3-moe-1b:7,granite3-moe-1b,granite3-moe,7,models/granite3-moe-1b/7/profile.json,data/generated/pages/models/granite3-moe-1b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,granite3-moe-3b,granite3-moe-3b,granite3-moe,,models/granite3-moe-3b/model.json,data/generated/pages/models/granite3-moe-3b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,granite3-moe-3b:3,granite3-moe-3b,granite3-moe,3,models/granite3-moe-3b/3/profile.json,data/generated/pages/models/granite3-moe-3b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3-moe-3b:4,granite3-moe-3b,granite3-moe,4,models/granite3-moe-3b/4/profile.json,data/generated/pages/models/granite3-moe-3b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3-moe-3b:5,granite3-moe-3b,granite3-moe,5,models/granite3-moe-3b/5/profile.json,data/generated/pages/models/granite3-moe-3b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3-moe-3b:6,granite3-moe-3b,granite3-moe,6,models/granite3-moe-3b/6/profile.json,data/generated/pages/models/granite3-moe-3b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3-moe-3b:7,granite3-moe-3b,granite3-moe,7,models/granite3-moe-3b/7/profile.json,data/generated/pages/models/granite3-moe-3b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,granite3.1-dense-2b,granite3-1-dense-2b,granite3.1-dense,,models/granite3-1-dense-2b/model.json,data/generated/pages/models/granite3-1-dense-2b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,granite3.1-dense-2b:3,granite3-1-dense-2b,granite3.1-dense,3,models/granite3-1-dense-2b/3/profile.json,data/generated/pages/models/granite3-1-dense-2b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3.1-dense-2b:4,granite3-1-dense-2b,granite3.1-dense,4,models/granite3-1-dense-2b/4/profile.json,data/generated/pages/models/granite3-1-dense-2b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3.1-dense-2b:5,granite3-1-dense-2b,granite3.1-dense,5,models/granite3-1-dense-2b/5/profile.json,data/generated/pages/models/granite3-1-dense-2b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3.1-dense-2b:6,granite3-1-dense-2b,granite3.1-dense,6,models/granite3-1-dense-2b/6/profile.json,data/generated/pages/models/granite3-1-dense-2b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3.1-dense-2b:7,granite3-1-dense-2b,granite3.1-dense,7,models/granite3-1-dense-2b/7/profile.json,data/generated/pages/models/granite3-1-dense-2b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,granite3.1-dense-8b,granite3-1-dense-8b,granite3.1-dense,,models/granite3-1-dense-8b/model.json,data/generated/pages/models/granite3-1-dense-8b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,granite3.1-dense-8b:3,granite3-1-dense-8b,granite3.1-dense,3,models/granite3-1-dense-8b/3/profile.json,data/generated/pages/models/granite3-1-dense-8b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3.1-dense-8b:4,granite3-1-dense-8b,granite3.1-dense,4,models/granite3-1-dense-8b/4/profile.json,data/generated/pages/models/granite3-1-dense-8b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3.1-dense-8b:5,granite3-1-dense-8b,granite3.1-dense,5,models/granite3-1-dense-8b/5/profile.json,data/generated/pages/models/granite3-1-dense-8b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3.1-dense-8b:6,granite3-1-dense-8b,granite3.1-dense,6,models/granite3-1-dense-8b/6/profile.json,data/generated/pages/models/granite3-1-dense-8b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3.1-dense-8b:7,granite3-1-dense-8b,granite3.1-dense,7,models/granite3-1-dense-8b/7/profile.json,data/generated/pages/models/granite3-1-dense-8b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,granite3.1-moe-1b,granite3-1-moe-1b,granite3.1-moe,,models/granite3-1-moe-1b/model.json,data/generated/pages/models/granite3-1-moe-1b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,granite3.1-moe-1b:3,granite3-1-moe-1b,granite3.1-moe,3,models/granite3-1-moe-1b/3/profile.json,data/generated/pages/models/granite3-1-moe-1b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3.1-moe-1b:4,granite3-1-moe-1b,granite3.1-moe,4,models/granite3-1-moe-1b/4/profile.json,data/generated/pages/models/granite3-1-moe-1b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3.1-moe-1b:5,granite3-1-moe-1b,granite3.1-moe,5,models/granite3-1-moe-1b/5/profile.json,data/generated/pages/models/granite3-1-moe-1b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3.1-moe-1b:6,granite3-1-moe-1b,granite3.1-moe,6,models/granite3-1-moe-1b/6/profile.json,data/generated/pages/models/granite3-1-moe-1b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3.1-moe-1b:7,granite3-1-moe-1b,granite3.1-moe,7,models/granite3-1-moe-1b/7/profile.json,data/generated/pages/models/granite3-1-moe-1b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,granite3.1-moe-3b,granite3-1-moe-3b,granite3.1-moe,,models/granite3-1-moe-3b/model.json,data/generated/pages/models/granite3-1-moe-3b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,granite3.1-moe-3b:3,granite3-1-moe-3b,granite3.1-moe,3,models/granite3-1-moe-3b/3/profile.json,data/generated/pages/models/granite3-1-moe-3b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3.1-moe-3b:4,granite3-1-moe-3b,granite3.1-moe,4,models/granite3-1-moe-3b/4/profile.json,data/generated/pages/models/granite3-1-moe-3b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3.1-moe-3b:5,granite3-1-moe-3b,granite3.1-moe,5,models/granite3-1-moe-3b/5/profile.json,data/generated/pages/models/granite3-1-moe-3b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3.1-moe-3b:6,granite3-1-moe-3b,granite3.1-moe,6,models/granite3-1-moe-3b/6/profile.json,data/generated/pages/models/granite3-1-moe-3b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3.1-moe-3b:7,granite3-1-moe-3b,granite3.1-moe,7,models/granite3-1-moe-3b/7/profile.json,data/generated/pages/models/granite3-1-moe-3b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,granite3.2-2b,granite3-2-2b,granite3.2,,models/granite3-2-2b/model.json,data/generated/pages/models/granite3-2-2b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,granite3.2-2b:3,granite3-2-2b,granite3.2,3,models/granite3-2-2b/3/profile.json,data/generated/pages/models/granite3-2-2b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3.2-2b:4,granite3-2-2b,granite3.2,4,models/granite3-2-2b/4/profile.json,data/generated/pages/models/granite3-2-2b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3.2-2b:5,granite3-2-2b,granite3.2,5,models/granite3-2-2b/5/profile.json,data/generated/pages/models/granite3-2-2b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3.2-2b:6,granite3-2-2b,granite3.2,6,models/granite3-2-2b/6/profile.json,data/generated/pages/models/granite3-2-2b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3.2-2b:7,granite3-2-2b,granite3.2,7,models/granite3-2-2b/7/profile.json,data/generated/pages/models/granite3-2-2b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,granite3.2-8b,granite3-2-8b,granite3.2,,models/granite3-2-8b/model.json,data/generated/pages/models/granite3-2-8b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,granite3.2-8b:3,granite3-2-8b,granite3.2,3,models/granite3-2-8b/3/profile.json,data/generated/pages/models/granite3-2-8b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3.2-8b:4,granite3-2-8b,granite3.2,4,models/granite3-2-8b/4/profile.json,data/generated/pages/models/granite3-2-8b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3.2-8b:5,granite3-2-8b,granite3.2,5,models/granite3-2-8b/5/profile.json,data/generated/pages/models/granite3-2-8b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3.2-8b:6,granite3-2-8b,granite3.2,6,models/granite3-2-8b/6/profile.json,data/generated/pages/models/granite3-2-8b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3.2-8b:7,granite3-2-8b,granite3.2,7,models/granite3-2-8b/7/profile.json,data/generated/pages/models/granite3-2-8b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,granite3.2-vision-2b,granite3-2-vision-2b,granite3.2-vision,,models/granite3-2-vision-2b/model.json,data/generated/pages/models/granite3-2-vision-2b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,granite3.2-vision-2b:3,granite3-2-vision-2b,granite3.2-vision,3,models/granite3-2-vision-2b/3/profile.json,data/generated/pages/models/granite3-2-vision-2b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3.2-vision-2b:4,granite3-2-vision-2b,granite3.2-vision,4,models/granite3-2-vision-2b/4/profile.json,data/generated/pages/models/granite3-2-vision-2b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3.2-vision-2b:5,granite3-2-vision-2b,granite3.2-vision,5,models/granite3-2-vision-2b/5/profile.json,data/generated/pages/models/granite3-2-vision-2b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3.2-vision-2b:6,granite3-2-vision-2b,granite3.2-vision,6,models/granite3-2-vision-2b/6/profile.json,data/generated/pages/models/granite3-2-vision-2b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,granite3.2-vision-2b:7,granite3-2-vision-2b,granite3.2-vision,7,models/granite3-2-vision-2b/7/profile.json,data/generated/pages/models/granite3-2-vision-2b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,granite3.3-2b,granite3-3-2b,granite3.3,,models/granite3-3-2b/model.json,data/generated/pages/models/granite3-3-2b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,granite3.3-2b:3,granite3-3-2b,granite3.3,3,models/granite3-3-2b/3/profile.json,data/generated/pages/models/granite3-3-2b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
